#ID	length	GC	coverage	Taxonomic assignment	NCBI taxaid lineage	scores	reason	bin	SRR22405441	SRR22405442	SRR22405445	SRR22405453	SRR22405460	SRR22405461	SRR22405467	SRR22405532	SRR22405538	SRR22405544
k141_25218	15045	61.728	17.91	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;NA;Muribaculaceae bacterium;	1;131567;2;1783270;68336;976;200643;171549;2005473;2006847;2498093	1.00;1.00;1.00;0.84;0.84;0.84;0.84;0.84;0.77;0.77;0.77	based on 16/16 ORFs	28	0.146892	0.389964	0.0584586	0.0726727	1.58625	2.65134	0.0304205	0.989028	0	0.210937
k141_75596	8618	44.511	6.66	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Odoribacteraceae;	1;131567;2;1783270;68336;976;200643;171549;1853231	1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;0.88	based on 5/5 ORFs	18	0.555124	0.619354	0.145771	0.289633	0.641123	0.754597	0.540822	0	0.0387251	0.160718
k141_88070	12598	34.886	7.87	Bacteria;Pseudomonadota;Gammaproteobacteria;Enterobacterales;	1;131567;2;1224;1236;91347	1.00;1.00;1.00;1.00;1.00;0.92	based on 10/10 ORFs	13	0.0167598	0.0235	0	0.00797277	0	0.0882805	0	2.54218	0.0181219	0.00940121
k141_75604	4686	42.766	10.08	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;	1;131567;2;1783270;68336;976;200643;171549;815	1.00;1.00;1.00;0.65;0.65;0.65;0.65;0.65;0.65	based on 7/7 ORFs	10	0	1.18895	0.493035	0.0576246	0.644675	0	1.14979	5.6447	0	0
k141_25221	8543	53.541	14.14	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;	1;131567;2;1783270;68336;976;200643;171549	1.00;1.00;1.00;0.66;0.66;0.66;0.56;0.56	based on 7/7 ORFs	5	1.71296	0.102207	1.15376	1.23098	0.264498	0.543932	0.0786227	0.19063	0.019704	2.18751
k141_75605	3184	56.407	5.38	Bacteria;Bacillota;Clostridia;Lachnospirales;Lachnospiraceae;NA;Lachnospiraceae bacterium;	1;131567;2;1783272;1239;186801;3085636;186803;186928;1898203	1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00	based on 6/6 ORFs	14	0	0.490528	0	0	0	0	0	0	0.2837	7.65322
k141_75616	3797	51.751	6.54	Bacteria;	1;131567;2	1.00;1.00;1.00	based on 4/5 ORFs	26	4.15119	0	1.16812	1.22874	0	0.809852	0	0	0	0.413967
k141_75626	4811	51.652	10.24	Bacteria;	1;131567;2	1.00;1.00;1.00	based on 6/6 ORFs	22	0.517146	0.053713	1.2993	6.39628	0	1.10978	0.148747	0.0546448	0.994089	0.902494
k141_37907	104038	51.698	87.98	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;	1;131567;2;1783270;68336;976;200643;171549;2005473	1.00;0.97;0.97;0.88;0.88;0.88;0.88;0.88;0.86	based on 83/84 ORFs	21	0.0018431	0.000459437	0.873421	0.700253	0.00249682	0.0047463	0	0.0632168	1.67017	0.46841
k141_88103	24123	52.788	15.47	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;	1;131567;2;1783270;68336;976;200643;171549	1.00;1.00;1.00;0.96;0.96;0.96;0.96;0.96	based on 20/21 ORFs	5	0.578228	0.0106821	0.508525	0.561009	0.103941	0.172553	0.0236656	0.0130409	0.00494246	0.935874
k141_88106	4027	58.778	5.61	Bacteria;Bacillota;Clostridia;Lachnospirales;Lachnospiraceae;NA;Lachnospiraceae bacterium;	1;131567;2;1783272;1239;186801;3085636;186803;186928;1898203	1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00	based on 4/4 ORFs	14	0.246036	0	0.148357	0	0.0793578	0.143997	0	0	0.709419	5.42845
k141_37922	10022	41.289	11.67	Bacteria;Pseudomonadota;Gammaproteobacteria;Enterobacterales;	1;131567;2;1224;1236;91347	1.00;1.00;0.93;0.93;0.93;0.76	based on 13/13 ORFs	13	0	0	0.0119765	0.0125981	0	0.0232492	0	2.94664	0.0143175	0.0148552
k141_75632	6702	50.612	10.86	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;NA;Muribaculaceae bacterium;	1;131567;2;1783270;68336;976;200643;171549;2005473;2006847;2498093	1.00;1.00;1.00;0.74;0.74;0.74;0.74;0.74;0.74;0.74;0.74	based on 6/6 ORFs	16	0	0	0	1.71844	0.200559	0.0519886	0	3.23824	0	1.82701
k141_37927	12379	64.214	14.22	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Rikenellaceae;Alistipes;uncultured Alistipes sp.*;	1;131567;2;1783270;68336;976;200643;171549;171550;239759;538948;538949*	1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;0.87;0.87;0.87	based on 9/9 ORFs	19	0.104148	0.93299	0.0784999	0.198177	0.848209	1.63053	0.681505	0.957429	0.00938436	0.194736
k141_88121	6638	41.217	37.10	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;	1;131567;2;1783270;68336;976;200643;171549	1.00;1.00;1.00;0.60;0.60;0.60;0.60;0.60	based on 8/8 ORFs	11	1.59971	3.30112	0.928206	0.717923	1.40191	0.317975	1.8492	7.92235	5.18918	0.203172
k141_25274	22701	55.002	11.84	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;	1;131567;2;1783270;68336;976;200643;171549	1.00;1.00;1.00;0.70;0.70;0.70;0.70;0.70	based on 13/13 ORFs	3	0.0154847	0.253308	0.00933706	0.0196432	0.559385	0.226567	1.10902	0.0294517	0.0279053	0
k141_88122	4306	52.392	9.26	Bacteria;Bacillota;Clostridia;	1;131567;2;1783272;1239;186801	1.00;1.00;1.00;1.00;1.00;1.00	based on 3/3 ORFs	22	0.143457	0.0670505	1.29754	7.30211	0	0.503766	0	0	0.232675	0.0804709
k141_75663	5017	45.884	8.55	Bacteria;Bacillota;Clostridia;	1;131567;2;1783272;1239;186801	1.00;1.00;1.00;1.00;1.00;1.00	based on 5/6 ORFs	22	0	0.0493926	1.147	5.83153	0.0511287	0.0927745	0	0	0	0.177836
k141_50382	61911	43.231	110.56	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;	1;131567;2;1783270;68336;976;200643;171549;815	1.00;1.00;1.00;0.95;0.95;0.95;0.93;0.93;0.85	based on 42/44 ORFs	9	0.571477	2.03822	0.374408	0.260138	1.48435	0.993654	1.93447	0.00164989	0.00112554	0.109774
k141_12900	66786	46.450	12.16	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;	1;131567;2;1783270;68336;976;200643;171549	1.00;0.98;0.98;0.95;0.95;0.95;0.95;0.95	based on 61/61 ORFs	16	0.00357809	0.00222982	0.00674232	0.16	0.0285639	0.0434534	0.00102917	0.365228	0.00257926	0.21041
k141_88142	4486	50.045	7.16	Bacteria;	1;131567;2	1.00;1.00;1.00	based on 4/4 ORFs	26	3.37049	0	1.25528	1.57193	0.0639491	0.812262	0	0	0	0.222428
k141_12905	4416	47.577	6.67	Bacteria;Bacillota;Clostridia;	1;131567;2;1783272;1239;186801	1.00;1.00;1.00;1.00;1.00;1.00	based on 4/5 ORFs	15	0.0681998	0	0	0.0648865	0.0659925	1.07771	0	0	6.48934	0
k141_37941	17178	38.008	17.70	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Tannerellaceae;Parabacteroides;	1;131567;2;1783270;68336;976;200643;171549;2005525;375288	1.00;1.00;1.00;0.97;0.97;0.97;0.97;0.97;0.86;0.86	based on 13/13 ORFs	11	0.256904	0.657248	0.195675	0.158661	0.196255	0.0870491	0.346134	1.56876	0.999044	0.0455077
k141_88151	2758	53.445	7.06	Bacteria;	1;131567;2	1.00;1.00;1.00	based on 3/3 ORFs	17	0	0	0.158144	0.16635	1.52267	0	7.84538	0	0	0
k141_62931	171919	52.663	64.41	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;	1;131567;2;1783270;68336;976;200643;171549;2005473	1.00;0.99;0.99;0.84;0.84;0.84;0.84;0.84;0.77	based on 122/122 ORFs	21	0.0246139	0.00092539	0.395806	0.292277	0.00531208	0.00916489	0.00100954	0.0250766	0.690805	0.236611
k141_37957	3713	49.394	7.64	Bacteria;	1;131567;2	1.00;1.00;1.00	based on 4/4 ORFs	26	5.30584	0	1.04706	1.56031	0.0933475	0.846909	0.0832432	0	0	0.757592
k141_50393	15676	48.329	12.50	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;	1;131567;2;1783270;68336;976;200643;171549	1.00;1.00;1.00;0.74;0.74;0.74;0.74;0.74	based on 18/20 ORFs	16	0.0162365	0.00505917	0	0.705444	0.0890289	0.10453	0	1.77569	0.0292601	0.898625
k141_62934	8197	51.226	8.63	Bacteria;	1;131567;2	1.00;1.00;1.00	based on 6/6 ORFs	26	2.31589	0	0.572902	1.09227	0	0.590821	0	0	0	0.266476
k141_403	48504	46.514	87.46	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;	1;131567;2;1783270;68336;976;200643;171549	1.00;1.00;1.00;0.91;0.91;0.91;0.91;0.91	based on 40/42 ORFs	6	0.378757	0.135809	1.89747	0.344759	0.488483	0.753362	0.037073	0.0268803	3.52754	0.770563
k141_75694	4825	45.181	24.80	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;	1;131567;2;1783270;68336;976;200643;171549	1.00;1.00;1.00;0.94;0.94;0.94;0.94;0.94	based on 5/5 ORFs	3	0	2.88369	0	0.0543523	4.4223	2.40732	10.4999	0.271641	0	0
k141_407	3911	44.388	5.29	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;	1;131567;2;1783270;68336;976;200643;171549	1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00	based on 3/3 ORFs	18	0.782543	0.975339	0.314575	0.49635	1.09376	1.06866	1.12542	0	0	0.390186
k141_62951	4138	53.456	7.58	Bacteria;Bacillota;Clostridia;	1;131567;2;1783272;1239;186801	1.00;1.00;1.00;1.00;1.00;1.00	based on 3/3 ORFs	14	0.0776712	0	0.35126	0.221693	0.150315	0.954627	0	0.221595	1.25976	6.88388
k141_75705	2679	57.111	7.33	Bacteria;	1;131567;2	1.00;1.00;0.83	based on 4/4 ORFs	17	0	0	0	0	3.2276	0	7.35548	0	0.200369	0
k141_422	6097	49.893	9.11	Bacteria;Bacillota;Clostridia;Lachnospirales;Lachnospiraceae;Schaedlerella;uncultured Schaedlerella sp.*;	1;131567;2;1783272;1239;186801;3085636;186803;2676048;2676054;2676055*	1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;0.68;0.68;0.68	based on 5/5 ORFs	22	0	0	0.744279	3.91451	0.103858	0.251272	0	0	0.0386851	1.40483
k141_37998	4232	58.081	6.01	Bacteria;Bacillota;Clostridia;Lachnospirales;Lachnospiraceae;NA;Lachnospiraceae bacterium;	1;131567;2;1783272;1239;186801;3085636;186803;186928;1898203	1.00;1.00;1.00;1.00;1.00;0.90;0.90;0.90;0.90;0.90	based on 7/7 ORFs	14	0.222777	0	0.134332	0	0	0	0	0	0.802943	5.9983
k141_75715	3068	48.142	8.86	Bacteria;Bacillota;Clostridia;	1;131567;2;1783272;1239;186801	1.00;1.00;1.00;0.84;0.84;0.84	based on 4/4 ORFs	22	0	0	1.66139	9.27579	0	0.248088	0	0.134372	0.15278	0.634069
k141_50423	3447	44.589	9.00	Bacteria;Bacillota;Clostridia;Lachnospirales;Lachnospiraceae;Schaedlerella;uncultured Schaedlerella sp.*;	1;131567;2;1783272;1239;186801;3085636;186803;2676048;2676054;2676055*	1.00;1.00;1.00;1.00;1.00;1.00;0.79;0.79;0.79;0.79;0.79	based on 4/4 ORFs	23	0	0	2.02483	8.41312	0	0.393065	0	0	0.12103	0.376726
k141_62960	11031	48.790	7.98	Bacteria;	1;131567;2	1.00;0.64;0.64	based on 7/8 ORFs	3	0.0109298	0.449545	0.0197715	0.0103988	0.708594	0.326239	1.55616	0.0519708	0.0118181	0.0122619
k141_75725	3639	48.502	7.82	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;	1;131567;2;1783270;68336;976;200643;171549;2005473	1.00;1.00;1.00;0.97;0.97;0.97;0.97;0.97;0.97	based on 4/4 ORFs	28	0	0.751062	0	0	4.17885	4.23218	0	2.00574	0.108595	0.112674
k141_50430	16214	63.464	12.21	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Rikenellaceae;Alistipes;uncultured Alistipes sp.*;	1;131567;2;1783270;68336;976;200643;171549;171550;239759;538948;538949*	1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;0.94;0.94;0.89;0.89	based on 15/15 ORFs	19	0.166945	0.737725	0.0686359	0.110703	0.641274	1.03037	0.427804	0.485915	0.0109402	0.0567554
k141_62976	15623	44.262	129.83	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Phocaeicola;	1;131567;2;1783270;68336;976;200643;171549;815;909656	1.00;0.99;0.99;0.99;0.99;0.99;0.99;0.99;0.57;0.51	based on 16/16 ORFs	9	2.63729	9.42308	1.50318	1.18719	6.56437	4.88887	9.40373	0	0.00589179	0.44014
k141_441	27297	51.610	12.23	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;NA;Muribaculaceae bacterium;	1;131567;2;1783270;68336;976;200643;171549;2005473;2006847;2498093	1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;0.99;0.99;0.99	based on 20/20 ORFs	16	0.00356978	0.00333695	0.00322879	0.450017	0.0483594	0.0313391	0.00154017	0.945464	0.00578985	0.4946
k141_75733	14608	54.504	12.69	Bacteria;	1;131567;2	1.00;0.78;0.78	based on 12/12 ORFs	3	0.0249298	0.541816	0.0112743	0.0474374	0.904612	0.306403	1.77473	0.0533434	0.013478	0.0139841
k141_38007	42151	56.407	43.69	Bacteria;Verrucomicrobiota;Verrucomicrobiae;Verrucomicrobiales;Akkermansiaceae;Akkermansia;	1;131567;2;1783257;74201;203494;48461;1647988;239934	1.00;1.00;1.00;0.74;0.74;0.74;0.74;0.74;0.64	based on 36/37 ORFs	20	0.392244	0.0363863	0.578883	0.797654	1.83618	0.27075	0.105286	0.0128138	0.305951	0.284689
k141_458	8337	42.209	7.48	Bacteria;Pseudomonadota;Gammaproteobacteria;Enterobacterales;	1;131567;2;1224;1236;91347	1.00;0.97;0.91;0.72;0.72;0.54	based on 10/10 ORFs	13	0	0	0	0	0.0370308	0	0.0165112	3.6758	0.0413796	0
k141_38015	2846	51.511	42.09	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;	1;131567;2;1783270;68336;976;200643;171549	1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00	based on 3/3 ORFs	3	0	9.51638	0	0.156222	13.5052	4.61283	29.3291	1.24922	0	0
k141_88172	61296	55.284	34.64	Bacteria;Verrucomicrobiota;Verrucomicrobiae;Verrucomicrobiales;Akkermansiaceae;Akkermansia;	1;131567;2;1783257;74201;203494;48461;1647988;239934	1.00;1.00;1.00;0.96;0.96;0.96;0.96;0.96;0.79	based on 51/51 ORFs	20	0.216281	0.0132357	0.304798	0.430743	1.04812	0.174646	0.0598674	0.00706927	0.125158	0.148126
k141_465	3164	33.502	5.71	Bacteria;Deferribacterota;Deferribacteres;Deferribacterales;Mucispirillaceae;Mucispirillum*;	1;131567;2;200930;68337;191393;2945020;248038*	1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00	based on 2/2 ORFs	1	1.32852	0	0	2.52796	0.771314	1.39957	0	0.126342	0.287298	2.68279
k141_478	13931	43.723	14.50	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;	1;131567;2;1783270;68336;976;200643;171549	1.00;1.00;1.00;0.62;0.62;0.62;0.62;0.62	based on 12/12 ORFs	10	0.00685293	0.409983	0.198347	0.04564	0.344819	0.132356	0.573596	2.73719	0.0222296	0.0230645
k141_88175	20430	44.351	9.12	Bacteria;	1;131567;2	1.00;0.92;0.90	based on 18/18 ORFs	8	0.00318643	0.00893582	0.00864619	0.475965	0.0678326	0.0503527	0.00274955	0.848479	0.00689079	0.521919
k141_481	2976	29.435	5.45	Bacteria;Deferribacterota;Deferribacteres;Deferribacterales;Mucispirillaceae;Mucispirillum;Mucispirillum schaedleri;	1;131567;2;200930;68337;191393;2945020;248038;248039	1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;0.58	based on 4/4 ORFs	1	0.750836	0	0.543293	4.14328	0.290614	0.263664	0	0	0.162372	2.69551
k141_88185	3207	41.815	71.49	Bacteria;	1;131567;2	1.00;1.00;1.00	based on 2/2 ORFs	11	0	8.2198	2.80707	0.369093	3.37846	0.681146	6.69503	38.6146	0	0.580296
k141_38030	33913	55.749	15.24	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;NA;Muribaculaceae bacterium;	1;131567;2;1783270;68336;976;200643;171549;2005473;2006847;2498093	1.00;1.00;1.00;0.97;0.97;0.97;0.97;0.97;0.96;0.96;0.96	based on 33/34 ORFs	27	0.441745	0.00108098	0.441388	0.261853	0.0313313	0.428417	0.000997853	0.00219947	0.133791	0.251684
k141_50448	50459	53.087	23.88	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;NA;Muribaculaceae bacterium;	1;131567;2;1783270;68336;976;200643;171549;2005473;2006847;2498093	1.00;1.00;1.00;0.98;0.98;0.98;0.98;0.98;0.66;0.58;0.58	based on 38/40 ORFs	24	1.13351	0.000488284	0.462064	0.0745464	0.00606536	0.0128401	0	0.000496755	0.00282403	0.420174
k141_38034	4774	48.659	7.33	Bacteria;Bacillota;Clostridia;NA;NA;NA;Clostridia bacterium;	1;131567;2;1783272;1239;186801;348841;2044939	1.00;1.00;1.00;1.00;1.00;1.00;0.86;0.86	based on 5/5 ORFs	15	0.0583548	0.163646	0	0	0	0.409838	0	0	7.25619	0.065467
k141_484	20930	50.573	9.63	Bacteria;Bacillota;Clostridia;Lachnospirales;Lachnospiraceae;	1;131567;2;1783272;1239;186801;3085636;186803	1.00;1.00;1.00;0.90;0.90;0.90;0.55;0.55	based on 17/18 ORFs	22	0.012144	0.00567599	0.403663	1.43559	0.00587549	0.0639675	0	0	0.039393	0.0647146
k141_486	3462	53.235	6.63	Bacteria;	1;131567;2	1.00;1.00;1.00	based on 2/2 ORFs	17	0.110965	0	0	0	2.0401	0.389666	5.36207	0	0	0
k141_88203	6271	45.766	7.41	Bacteria;	1;131567;2	1.00;1.00;1.00	based on 9/9 ORFs	26	2.26591	0	0.703549	1.28706	0.0981749	0.534424	0.0291827	0	0.0365681	0.493238
k141_38047	3813	42.853	6.49	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;	1;131567;2;1783270;68336;976;200643;171549	1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00	based on 3/3 ORFs	18	1.09771	1.45367	0.0827383	0.696256	1.59328	0.642456	1.34188	0	0.0989105	0.718376
k141_12912	146001	43.604	108.46	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;	1;131567;2;1783270;68336;976;200643;171549	1.00;0.72;0.72;0.53;0.53;0.53;0.53;0.53	based on 113/116 ORFs	9	0.23004	0.848422	0.144918	0.111777	0.613387	0.410696	0.831579	0.000593346	0.000944479	0.0488575
k141_88215	4391	59.827	11.58	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;NA;Muribaculaceae bacterium;	1;131567;2;1783270;68336;976;200643;171549;2005473;2006847;2498093	1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00	based on 3/3 ORFs	28	0	0.709277	0.0623898	0	4.07151	6.41898	0.119042	2.82073	0	0
k141_506	8198	55.940	9.32	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;NA;Muribaculaceae bacterium;	1;131567;2;1783270;68336;976;200643;171549;2005473;2006847;2498093	1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00	based on 6/6 ORFs	28	0	0.240479	0.0357976	0	1.76167	2.53644	0.0512276	0.82805	0.0213974	0.0444019
k141_12935	2682	54.213	11.04	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;	1;131567;2;1783270;68336;976;200643;171549	1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00	based on 3/3 ORFs	3	0	2.24686	0	0	2.86256	0.973914	5.90314	0	0	0
k141_25275	181053	42.652	23.44	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Tannerellaceae;Parabacteroides;	1;131567;2;1783270;68336;976;200643;171549;2005525;375288	1.00;1.00;1.00;0.93;0.93;0.93;0.93;0.93;0.86;0.86	based on 147/147 ORFs	11	0.0346893	0.074449	0.0164402	0.0152089	0.0323103	0.00876215	0.0432369	0.207004	0.126389	0.0058262
k141_515	3735	41.312	6.62	Bacteria;Bacillota;Clostridia;	1;131567;2;1783272;1239;186801	1.00;1.00;1.00;1.00;1.00;1.00	based on 4/4 ORFs	15	0	0	0.0862301	0.090705	0	0.669569	0.0822655	0	8.24679	0.213912
k141_25282	2767	44.236	6.95	Bacteria;	1;131567;2	1.00;1.00;1.00	based on 4/5 ORFs	26	4.16902	0	1.72828	2.64432	0.336174	2.13499	0	0	0	0.974404
k141_12948	2546	45.522	8.43		1;131567	1.00;1.00	based on 3/3 ORFs	15	0	0	0	0	0	0.360247	0	0	15.0858	0
k141_518	2840	41.127	6.22		1	1.00	based on 2/2 ORFs	18	0.989363	2.00381	0.298286	0.470649	2.2338	1.15808	1.70743	0	0	0.554973
k141_50449	42190	44.010	14.49	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;	1;131567;2;1783270;68336;976;200643;171549;815;816	1.00;1.00;1.00;0.93;0.93;0.93;0.93;0.93;0.81;0.53	based on 45/45 ORFs	10	0	0.164134	0.0608224	0.00781963	0.0737452	0.023614	0.182459	0.929412	0.00323159	0.00586768
k141_25292	4165	52.797	12.42		1	1.00	based on 2/2 ORFs	3	0	1.50501	0	0	2.29977	0.942291	6.61559	0.218731	0	0.0860116
k141_38109	2801	52.731	9.03	Bacteria;	1;131567;2	1.00;1.00;1.00	based on 3/3 ORFs	26	7.45878	0	2.14655	3.06436	0.328062	2.67876	0	0	0	0.380357
k141_75747	89188	44.223	91.06	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;	1;131567;2;1783270;68336;976;200643;171549;815	1.00;0.87;0.87;0.83;0.83;0.83;0.83;0.83;0.60	based on 96/98 ORFs	9	0.315333	1.19751	0.21459	0.158279	0.779968	0.62177	1.08364	0.0133563	0.0169938	0.0701529
k141_88220	24091	56.615	14.17	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;NA;Muribaculaceae bacterium;	1;131567;2;1783270;68336;976;200643;171549;2005473;2006847;2498093	1.00;1.00;1.00;0.96;0.96;0.96;0.96;0.96;0.96;0.96;0.96	based on 15/15 ORFs	27	0.666844	0	0.665328	0.418605	0.073174	0.474776	0.00395475	0.00217926	0.213091	0.326499
k141_12965	7687	36.867	8.56	Bacteria;Pseudomonadota;Gammaproteobacteria;Enterobacterales;	1;131567;2;1224;1236;91347	1.00;1.00;1.00;1.00;1.00;1.00	based on 6/6 ORFs	13	0.0225075	0	0	0	0.0435581	0.197594	0	4.51636	0.0243367	0.0252507
k141_25306	3210	54.237	10.78	Bacteria;	1;131567;2	1.00;1.00;1.00	based on 2/2 ORFs	3	0	1.8098	0.233486	0	3.49704	0.906498	6.45977	0.490986	0.139562	0
k141_75753	3693	48.389	8.16	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;	1;131567;2;1783270;68336;976;200643;171549	1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00	based on 2/2 ORFs	26	4.77836	0	1.41124	1.48448	0	2.3971	0	0	0	0.547014
k141_50473	4325	59.861	5.41	Bacteria;Bacillota;Clostridia;Lachnospirales;Lachnospiraceae;NA;Lachnospiraceae bacterium;	1;131567;2;1783272;1239;186801;3085636;186803;186928;1898203	1.00;1.00;1.00;0.89;0.89;0.89;0.89;0.89;0.89;0.89	based on 3/3 ORFs	14	0.0710999	0	0.321542	0.0676457	0	0.124837	0	0	0.307513	5.42405
k141_38126	3811	38.678	7.98	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;	1;131567;2;1783270;68336;976;200643;171549	1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00	based on 2/2 ORFs	18	0.824149	1.284	0.16565	0.871233	2.1266	2.09017	1.50132	0.174169	0.0990143	0.410931
k141_25310	2867	42.135	6.01	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;	1;131567;2;1783270;68336;976;200643;171549	1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00	based on 3/3 ORFs	18	0.970816	1.66375	0.585389	1.07759	1.87879	0.568187	1.25657	0	0	0.726092
k141_50475	3164	37.579	12.20	Bacteria;Pseudomonadota;Gammaproteobacteria;Enterobacterales;	1;131567;2;1224;1236;91347	1.00;1.00;1.00;1.00;1.00;1.00	based on 5/5 ORFs	13	0	0	0	0	0	0	0	8.59123	0	0.149044
k141_50484	3366	49.049	8.02	Bacteria;	1;131567;2	1.00;1.00;1.00	based on 3/3 ORFs	26	4.22586	0	1.1679	2.79206	0.113586	1.64884	0	0	0	1.18523
k141_583	12038	53.057	10.38	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;	1;131567;2;1783270;68336;976;200643;171549	1.00;0.85;0.85;0.52;0.52;0.52;0.52;0.52	based on 7/7 ORFs	3	0.027533	0.549062	0.0249031	0.0087318	0.879183	0.290055	1.77394	0.0349117	0.0297707	0.0514812
k141_75776	4339	40.286	6.38	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;	1;131567;2;1783270;68336;976;200643;171549	1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00	based on 4/4 ORFs	18	0.565134	1.12259	0.319471	0.672099	1.70889	1.1163	1.09722	0	0	0.475509
k141_25333	3168	47.980	78.09	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;	1;131567;2;1783270;68336;976;200643;171549;815	1.00;1.00;0.75;0.75;0.75;0.75;0.75;0.75;0.75	based on 2/2 ORFs	10	1.5902	13.0068	4.55463	1.13471	5.25734	2.55941	10.8631	55.072	0.143287	2.08135
k141_12998	3633	52.931	12.29	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;NA;Muribaculaceae bacterium;	1;131567;2;1783270;68336;976;200643;171549;2005473;2006847;2498093	1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00	based on 5/5 ORFs	27	2.92219	0	3.55446	2.78022	0.487519	2.47693	0	0	0.762681	2.37397
k141_50494	6787	35.892	43.04	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;	1;131567;2;1783270;68336;976;200643;171549;815;816	1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;0.82;0.82	based on 7/7 ORFs	10	0.0577451	1.16055	0.130573	0	0.307319	0.304167	0.697592	3.92645	0.0624382	0
k141_38134	20204	50.411	10.40	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;	1;131567;2;1783270;68336;976;200643;171549	1.00;0.96;0.96;0.83;0.80;0.80;0.74;0.74	based on 19/21 ORFs	3	0.00325811	0.301516	0.0088407	0.00619966	0.548564	0.217383	1.09364	0.0278861	0.00704581	0.0109656
k141_25350	3070	56.352	7.93	Bacteria;	1;131567;2	1.00;1.00;1.00	based on 3/3 ORFs	26	5.08004	0	1.78686	2.95365	0	0.743295	0	0	0.152581	0.791554
